SITE_ID,YEAR,tsi_crust,tsi_rot,LAT_DD83,LON_DD83,ELEVATION,COLOR,NTL,PTL,CHLA,secchi,ts_group,ts
NLA17_MN-10045,2017,63.336096417548625,49.80247917738264,47.0361,-95.63038,452,13,0.899,42.81715,12.35,1.05,ptl_ts,eutro
NLA17_MN-10045,2017,63.336096417548625,49.80247917738264,47.0361,-95.63038,452,13,0.899,42.81715,12.35,1.05,sdd_ts,eutro
NLA17_MN-10045,2017,63.336096417548625,49.80247917738264,47.0361,-95.63038,452,13,0.899,42.81715,12.35,1.05,rot_ts,meso-eutro
NLA17_MN-10045,2017,63.336096417548625,49.80247917738264,47.0361,-95.63038,452,13,0.899,42.81715,12.35,1.05,crs_ts,eutro
NLA17_MN-10046,2017,62.55035574809769,52.38170189750808,45.30999,-95.04378,362,7,1.071,26.60875,7.64,1.35,ncp_ts,oligo
NLA17_MN-10046,2017,62.55035574809769,52.38170189750808,45.30999,-95.04378,362,7,1.071,26.60875,7.64,1.35,chla_ts,eutro
NLA17_MN-10046,2017,62.55035574809769,52.38170189750808,45.30999,-95.04378,362,7,1.071,26.60875,7.64,1.35,ptl_ts,eutro
NLA17_MN-10046,2017,62.55035574809769,52.38170189750808,45.30999,-95.04378,362,7,1.071,26.60875,7.64,1.35,sdd_ts,eutro
NLA17_MN-10046,2017,62.55035574809769,52.38170189750808,45.30999,-95.04378,362,7,1.071,26.60875,7.64,1.35,rot_ts,meso-eutro
NLA17_MN-10046,2017,62.55035574809769,52.38170189750808,45.30999,-95.04378,362,7,1.071,26.60875,7.64,1.35,crs_ts,eutro
NLA17_MN-10047,2017,61.453698276084474,51.223944783343455,46.4289,-94.12349,358,5,0.56,19.5675,5.15,2.8,ncp_ts,oligo
NLA17_MN-10047,2017,61.453698276084474,51.223944783343455,46.4289,-94.12349,358,5,0.56,19.5675,5.15,2.8,chla_ts,meso
NLA17_MN-10047,2017,61.453698276084474,51.223944783343455,46.4289,-94.12349,358,5,0.56,19.5675,5.15,2.8,ptl_ts,meso
NLA17_MN-10047,2017,61.453698276084474,51.223944783343455,46.4289,-94.12349,358,5,0.56,19.5675,5.15,2.8,sdd_ts,meso
NLA17_MN-10047,2017,61.453698276084474,51.223944783343455,46.4289,-94.12349,358,5,0.56,19.5675,5.15,2.8,rot_ts,meso-eutro
NLA17_MN-10047,2017,61.453698276084474,51.223944783343455,46.4289,-94.12349,358,5,0.56,19.5675,5.15,2.8,crs_ts,eutro
NLA17_MN-10048,2017,62.00823815238194,52.12378759039262,47.67271,-93.49585,420,20,0.431,12.09125,1.63,5.85,ncp_ts,oligo
NLA17_MN-10048,2017,62.00823815238194,52.12378759039262,47.67271,-93.49585,420,20,0.431,12.09125,1.63,5.85,chla_ts,oligo
NLA17_MN-10048,2017,62.00823815238194,52.12378759039262,47.67271,-93.49585,420,20,0.431,12.09125,1.63,5.85,ptl_ts,meso
NLA17_MN-10048,2017,62.00823815238194,52.12378759039262,47.67271,-93.49585,420,20,0.431,12.09125,1.63,5.85,sdd_ts,oligo
NLA17_MN-10048,2017,62.00823815238194,52.12378759039262,47.67271,-93.49585,420,20,0.431,12.09125,1.63,5.85,rot_ts,meso-eutro
NLA17_MN-10048,2017,62.00823815238194,52.12378759039262,47.67271,-93.49585,420,20,0.431,12.09125,1.63,5.85,crs_ts,eutro
NLA17_MN-10049,2017,60.06195997624371,52.38170189750808,47.48081,-95.68504,434,20,0.938,35.94125,8.53,1.1,ncp_ts,eutro
NLA17_MN-10049,2017,60.06195997624371,52.38170189750808,47.48081,-95.68504,434,20,0.938,35.94125,8.53,1.1,chla_ts,eutro
NLA17_MN-10049,2017,60.06195997624371,52.38170189750808,47.48081,-95.68504,434,20,0.938,35.94125,8.53,1.1,ptl_ts,eutro
NLA17_MN-10049,2017,60.06195997624371,52.38170189750808,47.48081,-95.68504,434,20,0.938,35.94125,8.53,1.1,sdd_ts,eutro
NLA17_MN-10049,2017,60.06195997624371,52.38170189750808,47.48081,-95.68504,434,20,0.938,35.94125,8.53,1.1,rot_ts,meso-eutro
NLA17_MN-10049,2017,60.06195997624371,52.38170189750808,47.48081,-95.68504,434,20,0.938,35.94125,8.53,1.1,crs_ts,eutro
NLA17_MN-10159,2017,70.00125515727616,56.268748629547986,47.91117,-90.48658,587,20,0.3805,17.278125,5.285,3.65,ncp_ts,oligo
NLA17_MN-10159,2017,70.00125515727616,56.268748629547986,47.91117,-90.48658,587,20,0.3805,17.278125,5.285,3.65,chla_ts,meso
NLA17_MN-10159,2017,70.00125515727616,56.268748629547986,47.91117,-90.48658,587,20,0.3805,17.278125,5.285,3.65,ptl_ts,meso
NLA17_MN-10159,2017,70.00125515727616,56.268748629547986,47.91117,-90.48658,587,20,0.3805,17.278125,5.285,3.65,sdd_ts,meso
NLA17_MN-10159,2017,70.00125515727616,56.268748629547986,47.91117,-90.48658,587,20,0.3805,17.278125,5.285,3.65,rot_ts,eutro
NLA17_MN-10159,2017,70.00125515727616,56.268748629547986,47.91117,-90.48658,587,20,0.3805,17.278125,5.285,3.65,crs_ts,hypereu
NLA17_MN-10161,2017,63.81478381118522,49.517756657558266,45.08147,-94.81726,343,15,2.339,139.51125,58.4,0.375,ncp_ts,eutro
NLA17_MN-10161,2017,63.81478381118522,49.517756657558266,45.08147,-94.81726,343,15,2.339,139.51125,58.4,0.375,chla_ts,hypereu
NLA17_MN-10161,2017,63.81478381118522,49.517756657558266,45.08147,-94.81726,343,15,2.339,139.51125,58.4,0.375,ptl_ts,hypereu
NLA17_MN-10161,2017,63.81478381118522,49.517756657558266,45.08147,-94.81726,343,15,2.339,139.51125,58.4,0.375,sdd_ts,hypereu
NLA17_MN-10161,2017,63.81478381118522,49.517756657558266,45.08147,-94.81726,343,15,2.339,139.51125,58.4,0.375,rot_ts,meso-eutro
NLA17_MN-10161,2017,63.81478381118522,49.517756657558266,45.08147,-94.81726,343,15,2.339,139.51125,58.4,0.375,crs_ts,eutro
NLA17_MN-10179,2017,62.12564144837633,51.460008456549104,47.01292,-95.4041,471,7,0.73,22.2025,14.94,NA,ncp_ts,oligo
NLA17_MN-10179,2017,62.12564144837633,51.460008456549104,47.01292,-95.4041,471,7,0.73,22.2025,14.94,NA,chla_ts,eutro
NLA17_MN-10179,2017,62.12564144837633,51.460008456549104,47.01292,-95.4041,471,7,0.73,22.2025,14.94,NA,ptl_ts,meso
NLA17_MN-10179,2017,62.12564144837633,51.460008456549104,47.01292,-95.4041,471,7,0.73,22.2025,14.94,NA,sdd_ts,NA
NLA17_MN-10179,2017,62.12564144837633,51.460008456549104,47.01292,-95.4041,471,7,0.73,22.2025,14.94,NA,rot_ts,meso-eutro
NLA17_MN-10179,2017,62.12564144837633,51.460008456549104,47.01292,-95.4041,471,7,0.73,22.2025,14.94,NA,crs_ts,eutro
NLA17_MN-10180,2017,68.59743928917136,42.05949299473326,46.14895,-95.52203,441,55,2.505,203.05375,115.2,0.4,ncp_ts,mixo
NLA17_MN-10180,2017,68.59743928917136,42.05949299473326,46.14895,-95.52203,441,55,2.505,203.05375,115.2,0.4,chla_ts,hypereu
NLA17_MN-10180,2017,68.59743928917136,42.05949299473326,46.14895,-95.52203,441,55,2.505,203.05375,115.2,0.4,ptl_ts,hypereu
NLA17_MN-10180,2017,68.59743928917136,42.05949299473326,46.14895,-95.52203,441,55,2.505,203.05375,115.2,0.4,sdd_ts,hypereu
NLA17_MN-10180,2017,68.59743928917136,42.05949299473326,46.14895,-95.52203,441,55,2.505,203.05375,115.2,0.4,rot_ts,oligo-meso
NLA17_MN-10180,2017,68.59743928917136,42.05949299473326,46.14895,-95.52203,441,55,2.505,203.05375,115.2,0.4,crs_ts,hypereu
NLA17_MN-10183,2017,65.20839896453475,42.28846372030638,45.48802,-96.44255,352,36,2.329,196.6125,46.8,1.45,ncp_ts,mixo
NLA17_MN-10183,2017,65.20839896453475,42.28846372030638,45.48802,-96.44255,352,36,2.329,196.6125,46.8,1.45,chla_ts,eutro
NLA17_MN-10183,2017,65.20839896453475,42.28846372030638,45.48802,-96.44255,352,36,2.329,196.6125,46.8,1.45,ptl_ts,hypereu
NLA17_MN-10183,2017,65.20839896453475,42.28846372030638,45.48802,-96.44255,352,36,2.329,196.6125,46.8,1.45,sdd_ts,eutro
NLA17_MN-10183,2017,65.20839896453475,42.28846372030638,45.48802,-96.44255,352,36,2.329,196.6125,46.8,1.45,rot_ts,oligo-meso
NLA17_MN-10183,2017,65.20839896453475,42.28846372030638,45.48802,-96.44255,352,36,2.329,196.6125,46.8,1.45,crs_ts,hypereu
NLA17_MN-10187,2017,62.14230438836492,51.646925519177145,47.30019,-94.55996,398,8,0.831,18.1825,3.58,3.375,ncp_ts,oligo
NLA17_MN-10187,2017,62.14230438836492,51.646925519177145,47.30019,-94.55996,398,8,0.831,18.1825,3.58,3.375,chla_ts,meso
NLA17_MN-10187,2017,62.14230438836492,51.646925519177145,47.30019,-94.55996,398,8,0.831,18.1825,3.58,3.375,ptl_ts,meso
NLA17_MN-10187,2017,62.14230438836492,51.646925519177145,47.30019,-94.55996,398,8,0.831,18.1825,3.58,3.375,sdd_ts,meso
NLA17_MN-10187,2017,62.14230438836492,51.646925519177145,47.30019,-94.55996,398,8,0.831,18.1825,3.58,3.375,rot_ts,meso-eutro
NLA17_MN-10187,2017,62.14230438836492,51.646925519177145,47.30019,-94.55996,398,8,0.831,18.1825,3.58,3.375,crs_ts,eutro
NLA17_MN-10188,2017,61.838153772148594,51.915661524758164,44.78814,-93.91278,297,30,3.2,251.775,165.2,0.35,ncp_ts,mixo
NLA17_MN-10188,2017,61.838153772148594,51.915661524758164,44.78814,-93.91278,297,30,3.2,251.775,165.2,0.35,chla_ts,hypereu
NLA17_MN-10188,2017,61.838153772148594,51.915661524758164,44.78814,-93.91278,297,30,3.2,251.775,165.2,0.35,ptl_ts,hypereu
NLA17_MN-10188,2017,61.838153772148594,51.915661524758164,44.78814,-93.91278,297,30,3.2,251.775,165.2,0.35,sdd_ts,hypereu
NLA17_MN-10188,2017,61.838153772148594,51.915661524758164,44.78814,-93.91278,297,30,3.2,251.775,165.2,0.35,rot_ts,meso-eutro
NLA17_MN-10188,2017,61.838153772148594,51.915661524758164,44.78814,-93.91278,297,30,3.2,251.775,165.2,0.35,crs_ts,eutro
NLA17_MN-10189,2017,61.21950169285451,50.91726746683577,46.84557,-93.99548,401,25,0.551,12.475,3.07,4,ncp_ts,dys
NLA17_MN-10189,2017,61.21950169285451,50.91726746683577,46.84557,-93.99548,401,25,0.551,12.475,3.07,4,chla_ts,meso
NLA17_MN-10189,2017,61.21950169285451,50.91726746683577,46.84557,-93.99548,401,25,0.551,12.475,3.07,4,ptl_ts,meso
NLA17_MN-10189,2017,61.21950169285451,50.91726746683577,46.84557,-93.99548,401,25,0.551,12.475,3.07,4,sdd_ts,oligo
NLA17_MN-10189,2017,61.21950169285451,50.91726746683577,46.84557,-93.99548,401,25,0.551,12.475,3.07,4,rot_ts,meso-eutro
NLA17_MN-10189,2017,61.21950169285451,50.91726746683577,46.84557,-93.99548,401,25,0.551,12.475,3.07,4,crs_ts,eutro
NLA17_MN-10191,2017,62.00823815238194,51.09464617033389,46.93452,-95.59822,443,13,1.109,54.91465,15.36,1.65,ncp_ts,eutro
NLA17_MN-10191,2017,62.00823815238194,51.09464617033389,46.93452,-95.59822,443,13,1.109,54.91465,15.36,1.65,chla_ts,eutro
NLA17_MN-10191,2017,62.00823815238194,51.09464617033389,46.93452,-95.59822,443,13,1.109,54.91465,15.36,1.65,ptl_ts,eutro
NLA17_MN-10191,2017,62.00823815238194,51.09464617033389,46.93452,-95.59822,443,13,1.109,54.91465,15.36,1.65,sdd_ts,eutro
NLA17_MN-10191,2017,62.00823815238194,51.09464617033389,46.93452,-95.59822,443,13,1.109,54.91465,15.36,1.65,rot_ts,meso-eutro
NLA17_MN-10191,2017,62.00823815238194,51.09464617033389,46.93452,-95.59822,443,13,1.109,54.91465,15.36,1.65,crs_ts,eutro
NLA17_MN-10192,2017,64.29983903610525,47.127685561247205,45.01082,-94.95729,336,35,2.983,269.23125,46.8,0.35,ncp_ts,mixo
NLA17_MN-10192,2017,64.29983903610525,47.127685561247205,45.01082,-94.95729,336,35,2.983,269.23125,46.8,0.35,chla_ts,eutro
NLA17_MN-10192,2017,64.29983903610525,47.127685561247205,45.01082,-94.95729,336,35,2.983,269.23125,46.8,0.35,ptl_ts,hypereu
NLA17_MN-10192,2017,64.29983903610525,47.127685561247205,45.01082,-94.95729,336,35,2.983,269.23125,46.8,0.35,sdd_ts,hypereu
NLA17_MN-10192,2017,64.29983903610525,47.127685561247205,45.01082,-94.95729,336,35,2.983,269.23125,46.8,0.35,rot_ts,meso-eutro
NLA17_MN-10192,2017,64.29983903610525,47.127685561247205,45.01082,-94.95729,336,35,2.983,269.23125,46.8,0.35,crs_ts,eutro
NLA17_MN-10193,2017,60.69587279272856,51.527512478909344,46.43534,-93.93337,385,175,0.944,138.71,40.96,0.475,ncp_ts,mixo
NLA17_MN-10193,2017,60.69587279272856,51.527512478909344,46.43534,-93.93337,385,175,0.944,138.71,40.96,0.475,chla_ts,eutro
NLA17_MN-10193,2017,60.69587279272856,51.527512478909344,46.43534,-93.93337,385,175,0.944,138.71,40.96,0.475,ptl_ts,hypereu
NLA17_MN-10193,2017,60.69587279272856,51.527512478909344,46.43534,-93.93337,385,175,0.944,138.71,40.96,0.475,sdd_ts,hypereu
NLA17_MN-10193,2017,60.69587279272856,51.527512478909344,46.43534,-93.93337,385,175,0.944,138.71,40.96,0.475,rot_ts,meso-eutro
NLA17_MN-10193,2017,60.69587279272856,51.527512478909344,46.43534,-93.93337,385,175,0.944,138.71,40.96,0.475,crs_ts,eutro
NLA17_MN-10194,2017,64.0114775834216,47.91779368776464,47.52262,-93.66564,413,31,0.464,11.6025,1.86,6.95,ncp_ts,dys
NLA17_MN-10194,2017,64.0114775834216,47.91779368776464,47.52262,-93.66564,413,31,0.464,11.6025,1.86,6.95,chla_ts,oligo
NLA17_MN-10194,2017,64.0114775834216,47.91779368776464,47.52262,-93.66564,413,31,0.464,11.6025,1.86,6.95,ptl_ts,oligo
NLA17_MN-10194,2017,64.0114775834216,47.91779368776464,47.52262,-93.66564,413,31,0.464,11.6025,1.86,6.95,sdd_ts,oligo
NLA17_MN-10194,2017,64.0114775834216,47.91779368776464,47.52262,-93.66564,413,31,0.464,11.6025,1.86,6.95,rot_ts,meso-eutro
NLA17_MN-10194,2017,64.0114775834216,47.91779368776464,47.52262,-93.66564,413,31,0.464,11.6025,1.86,6.95,crs_ts,eutro
NLA17_MN-10842,2017,61.48925412719029,50.592046165295706,47.18926,-95.21868,448,27,0.473,17.18,3.54,3.3499999999999996,ncp_ts,dys
NLA17_MN-10842,2017,61.48925412719029,50.592046165295706,47.18926,-95.21868,448,27,0.473,17.18,3.54,3.3499999999999996,chla_ts,meso
NLA17_MN-10842,2017,61.48925412719029,50.592046165295706,47.18926,-95.21868,448,27,0.473,17.18,3.54,3.3499999999999996,ptl_ts,meso
NLA17_MN-10842,2017,61.48925412719029,50.592046165295706,47.18926,-95.21868,448,27,0.473,17.18,3.54,3.3499999999999996,sdd_ts,meso
NLA17_MN-10842,2017,61.48925412719029,50.592046165295706,47.18926,-95.21868,448,27,0.473,17.18,3.54,3.3499999999999996,rot_ts,meso-eutro
NLA17_MN-10842,2017,61.48925412719029,50.592046165295706,47.18926,-95.21868,448,27,0.473,17.18,3.54,3.3499999999999996,crs_ts,eutro
NLA17_MN-HP002,2017,64.80258636390047,48.513424379121815,47.86235,-94.91158,371.33,20,0.483,10.95875,1.67,5.324999999999999,ncp_ts,oligo
NLA17_MN-HP002,2017,64.80258636390047,48.513424379121815,47.86235,-94.91158,371.33,20,0.483,10.95875,1.67,5.324999999999999,chla_ts,oligo
NLA17_MN-HP002,2017,64.80258636390047,48.513424379121815,47.86235,-94.91158,371.33,20,0.483,10.95875,1.67,5.324999999999999,ptl_ts,oligo
NLA17_MN-HP002,2017,64.80258636390047,48.513424379121815,47.86235,-94.91158,371.33,20,0.483,10.95875,1.67,5.324999999999999,sdd_ts,oligo
NLA17_MN-HP002,2017,64.80258636390047,48.513424379121815,47.86235,-94.91158,371.33,20,0.483,10.95875,1.67,5.324999999999999,rot_ts,meso-eutro
NLA17_MN-HP002,2017,64.80258636390047,48.513424379121815,47.86235,-94.91158,371.33,20,0.483,10.95875,1.67,5.324999999999999,crs_ts,eutro
NLA17_MN-HP003,2017,61.734730106497935,50.90221850597446,46.83218,-92.6949,401.94,22,0.399,14.845,2.39,4.449999999999999,ncp_ts,dys
NLA17_MN-HP003,2017,61.734730106497935,50.90221850597446,46.83218,-92.6949,401.94,22,0.399,14.845,2.39,4.449999999999999,chla_ts,oligo
NLA17_MN-HP003,2017,61.734730106497935,50.90221850597446,46.83218,-92.6949,401.94,22,0.399,14.845,2.39,4.449999999999999,ptl_ts,meso
NLA17_MN-HP003,2017,61.734730106497935,50.90221850597446,46.83218,-92.6949,401.94,22,0.399,14.845,2.39,4.449999999999999,sdd_ts,oligo
NLA17_MN-HP003,2017,61.734730106497935,50.90221850597446,46.83218,-92.6949,401.94,22,0.399,14.845,2.39,4.449999999999999,rot_ts,meso-eutro
NLA17_MN-HP003,2017,61.734730106497935,50.90221850597446,46.83218,-92.6949,401.94,22,0.399,14.845,2.39,4.449999999999999,crs_ts,eutro
NLA17_MN-HP004,2017,62.58231412560748,51.09464617033389,47.04493,-94.5032,426.6,39,0.883,27.83625,14.56,2.375,ncp_ts,dys
NLA17_MN-HP004,2017,62.58231412560748,51.09464617033389,47.04493,-94.5032,426.6,39,0.883,27.83625,14.56,2.375,chla_ts,eutro
NLA17_MN-HP004,2017,62.58231412560748,51.09464617033389,47.04493,-94.5032,426.6,39,0.883,27.83625,14.56,2.375,ptl_ts,eutro
NLA17_MN-HP004,2017,62.58231412560748,51.09464617033389,47.04493,-94.5032,426.6,39,0.883,27.83625,14.56,2.375,sdd_ts,meso
NLA17_MN-HP004,2017,62.58231412560748,51.09464617033389,47.04493,-94.5032,426.6,39,0.883,27.83625,14.56,2.375,rot_ts,meso-eutro
NLA17_MN-HP004,2017,62.58231412560748,51.09464617033389,47.04493,-94.5032,426.6,39,0.883,27.83625,14.56,2.375,crs_ts,eutro
NLA17_MO-10001,2017,71.34744056728753,57.03418304902396,37.80796,-94.20671,253,14,0.976,90.239375,36.56,0.36,ncp_ts,eutro
NLA17_MO-10001,2017,71.34744056728753,57.03418304902396,37.80796,-94.20671,253,14,0.976,90.239375,36.56,0.36,chla_ts,eutro
NLA17_MO-10001,2017,71.34744056728753,57.03418304902396,37.80796,-94.20671,253,14,0.976,90.239375,36.56,0.36,ptl_ts,eutro
NLA17_MO-10001,2017,71.34744056728753,57.03418304902396,37.80796,-94.20671,253,14,0.976,90.239375,36.56,0.36,sdd_ts,hypereu
NLA17_MO-10001,2017,71.34744056728753,57.03418304902396,37.80796,-94.20671,253,14,0.976,90.239375,36.56,0.36,rot_ts,eutro
NLA17_MO-10001,2017,71.34744056728753,57.03418304902396,37.80796,-94.20671,253,14,0.976,90.239375,36.56,0.36,crs_ts,hypereu
NLA17_MO-10002,2017,62.27464544197789,52.49496923899242,39.41431,-94.49779,262,2,0.761,38.24125,26.08,0.885,ncp_ts,eutro
NLA17_MO-10002,2017,62.27464544197789,52.49496923899242,39.41431,-94.49779,262,2,0.761,38.24125,26.08,0.885,chla_ts,eutro
NLA17_MO-10002,2017,62.27464544197789,52.49496923899242,39.41431,-94.49779,262,2,0.761,38.24125,26.08,0.885,ptl_ts,eutro
NLA17_MO-10002,2017,62.27464544197789,52.49496923899242,39.41431,-94.49779,262,2,0.761,38.24125,26.08,0.885,sdd_ts,eutro
NLA17_MO-10002,2017,62.27464544197789,52.49496923899242,39.41431,-94.49779,262,2,0.761,38.24125,26.08,0.885,rot_ts,meso-eutro
NLA17_MO-10002,2017,62.27464544197789,52.49496923899242,39.41431,-94.49779,262,2,0.761,38.24125,26.08,0.885,crs_ts,eutro
NLA17_MO-10003,2017,56.84520726001337,58.242403092802455,38.08838,-91.45204,268,15,0.786,42.39875,31.2,1.45,ncp_ts,eutro
NLA17_MO-10003,2017,56.84520726001337,58.242403092802455,38.08838,-91.45204,268,15,0.786,42.39875,31.2,1.45,chla_ts,eutro
NLA17_MO-10003,2017,56.84520726001337,58.242403092802455,38.08838,-91.45204,268,15,0.786,42.39875,31.2,1.45,ptl_ts,eutro
NLA17_MO-10003,2017,56.84520726001337,58.242403092802455,38.08838,-91.45204,268,15,0.786,42.39875,31.2,1.45,sdd_ts,eutro
NLA17_MO-10003,2017,56.84520726001337,58.242403092802455,38.08838,-91.45204,268,15,0.786,42.39875,31.2,1.45,rot_ts,eutro
NLA17_MO-10003,2017,56.84520726001337,58.242403092802455,38.08838,-91.45204,268,15,0.786,42.39875,31.2,1.45,crs_ts,eutro
NLA17_MO-10004,2017,44.18516042468541,53.37212243356785,37.87141,-93.28361,255,12,0.69,24.685,12.93,1.5699999999999998,ncp_ts,oligo
NLA17_MO-10004,2017,44.18516042468541,53.37212243356785,37.87141,-93.28361,255,12,0.69,24.685,12.93,1.5699999999999998,chla_ts,eutro
NLA17_MO-10004,2017,44.18516042468541,53.37212243356785,37.87141,-93.28361,255,12,0.69,24.685,12.93,1.5699999999999998,ptl_ts,eutro
NLA17_MO-10004,2017,44.18516042468541,53.37212243356785,37.87141,-93.28361,255,12,0.69,24.685,12.93,1.5699999999999998,sdd_ts,eutro
NLA17_MO-10004,2017,44.18516042468541,53.37212243356785,37.87141,-93.28361,255,12,0.69,24.685,12.93,1.5699999999999998,rot_ts,meso-eutro
NLA17_MO-10004,2017,44.18516042468541,53.37212243356785,37.87141,-93.28361,255,12,0.69,24.685,12.93,1.5699999999999998,crs_ts,oligo-meso
NLA17_MO-10005,2017,60.99840789543028,52.03906142990403,37.64848,-90.58851,323,0,0.379,21.22,4.79,0.88,ncp_ts,oligo
NLA17_MO-10005,2017,60.99840789543028,52.03906142990403,37.64848,-90.58851,323,0,0.379,21.22,4.79,0.88,chla_ts,meso
NLA17_MO-10005,2017,60.99840789543028,52.03906142990403,37.64848,-90.58851,323,0,0.379,21.22,4.79,0.88,ptl_ts,meso
NLA17_MO-10005,2017,60.99840789543028,52.03906142990403,37.64848,-90.58851,323,0,0.379,21.22,4.79,0.88,sdd_ts,eutro
NLA17_MO-10005,2017,60.99840789543028,52.03906142990403,37.64848,-90.58851,323,0,0.379,21.22,4.79,0.88,rot_ts,meso-eutro
NLA17_MO-10005,2017,60.99840789543028,52.03906142990403,37.64848,-90.58851,323,0,0.379,21.22,4.79,0.88,crs_ts,eutro
NLA17_MO-10006,2017,69.47034419497467,56.40051031719261,36.65984,-91.88282,324,26.5,0.4665,18.125625,9.305,1.025,ncp_ts,dys
NLA17_MO-10006,2017,69.47034419497467,56.40051031719261,36.65984,-91.88282,324,26.5,0.4665,18.125625,9.305,1.025,chla_ts,eutro
NLA17_MO-10006,2017,69.47034419497467,56.40051031719261,36.65984,-91.88282,324,26.5,0.4665,18.125625,9.305,1.025,ptl_ts,meso
NLA17_MO-10006,2017,69.47034419497467,56.40051031719261,36.65984,-91.88282,324,26.5,0.4665,18.125625,9.305,1.025,sdd_ts,eutro
NLA17_MO-10006,2017,69.47034419497467,56.40051031719261,36.65984,-91.88282,324,26.5,0.4665,18.125625,9.305,1.025,rot_ts,eutro
NLA17_MO-10006,2017,69.47034419497467,56.40051031719261,36.65984,-91.88282,324,26.5,0.4665,18.125625,9.305,1.025,crs_ts,hypereu
NLA17_MO-10007,2017,61.18298661219375,50.70265211666889,40.08162,-93.57344,241,20,0.881,62.12625,22.24,0.885,ncp_ts,eutro
NLA17_MO-10007,2017,61.18298661219375,50.70265211666889,40.08162,-93.57344,241,20,0.881,62.12625,22.24,0.885,chla_ts,eutro
NLA17_MO-10007,2017,61.18298661219375,50.70265211666889,40.08162,-93.57344,241,20,0.881,62.12625,22.24,0.885,ptl_ts,eutro
NLA17_MO-10007,2017,61.18298661219375,50.70265211666889,40.08162,-93.57344,241,20,0.881,62.12625,22.24,0.885,sdd_ts,eutro
NLA17_MO-10007,2017,61.18298661219375,50.70265211666889,40.08162,-93.57344,241,20,0.881,62.12625,22.24,0.885,rot_ts,meso-eutro
NLA17_MO-10007,2017,61.18298661219375,50.70265211666889,40.08162,-93.57344,241,20,0.881,62.12625,22.24,0.885,crs_ts,eutro
NLA17_MO-10008,2017,60.24435284923939,54.23264944719994,38.62966,-92.60392,250,38,1.366,103.61375,207.12,0.61,ncp_ts,mixo
NLA17_MO-10008,2017,60.24435284923939,54.23264944719994,38.62966,-92.60392,250,38,1.366,103.61375,207.12,0.61,chla_ts,hypereu
NLA17_MO-10008,2017,60.24435284923939,54.23264944719994,38.62966,-92.60392,250,38,1.366,103.61375,207.12,0.61,ptl_ts,hypereu
NLA17_MO-10008,2017,60.24435284923939,54.23264944719994,38.62966,-92.60392,250,38,1.366,103.61375,207.12,0.61,sdd_ts,eutro
NLA17_MO-10008,2017,60.24435284923939,54.23264944719994,38.62966,-92.60392,250,38,1.366,103.61375,207.12,0.61,rot_ts,meso-eutro
NLA17_MO-10008,2017,60.24435284923939,54.23264944719994,38.62966,-92.60392,250,38,1.366,103.61375,207.12,0.61,crs_ts,eutro
NLA17_MO-10009,2017,65.46664789839028,50.826335724717765,37.18762,-89.93068,136,28,0.418,23.68625,11.74,0.43,ncp_ts,dys
NLA17_MO-10009,2017,65.46664789839028,50.826335724717765,37.18762,-89.93068,136,28,0.418,23.68625,11.74,0.43,chla_ts,eutro
NLA17_MO-10009,2017,65.46664789839028,50.826335724717765,37.18762,-89.93068,136,28,0.418,23.68625,11.74,0.43,ptl_ts,meso
NLA17_MO-10009,2017,65.46664789839028,50.826335724717765,37.18762,-89.93068,136,28,0.418,23.68625,11.74,0.43,sdd_ts,hypereu
NLA17_MO-10009,2017,65.46664789839028,50.826335724717765,37.18762,-89.93068,136,28,0.418,23.68625,11.74,0.43,rot_ts,meso-eutro
NLA17_MO-10009,2017,65.46664789839028,50.826335724717765,37.18762,-89.93068,136,28,0.418,23.68625,11.74,0.43,crs_ts,hypereu
NLA17_MO-10010,2017,60.00041149493951,51.460008456549104,38.00504,-92.07754,343,16,0.783,56.09125,24,0.9199999999999999,ncp_ts,eutro
NLA17_MO-10010,2017,60.00041149493951,51.460008456549104,38.00504,-92.07754,343,16,0.783,56.09125,24,0.9199999999999999,chla_ts,eutro
NLA17_MO-10010,2017,60.00041149493951,51.460008456549104,38.00504,-92.07754,343,16,0.783,56.09125,24,0.9199999999999999,ptl_ts,eutro
NLA17_MO-10010,2017,60.00041149493951,51.460008456549104,38.00504,-92.07754,343,16,0.783,56.09125,24,0.9199999999999999,sdd_ts,eutro
NLA17_MO-10010,2017,60.00041149493951,51.460008456549104,38.00504,-92.07754,343,16,0.783,56.09125,24,0.9199999999999999,rot_ts,meso-eutro
NLA17_MO-10010,2017,60.00041149493951,51.460008456549104,38.00504,-92.07754,343,16,0.783,56.09125,24,0.9199999999999999,crs_ts,eutro
NLA17_MO-10015,2017,62.04191911484013,51.39164667272127,38.44749,-93.86535,231,25,1.12,88.808,35.2,0.5,ncp_ts,mixo
NLA17_MO-10015,2017,62.04191911484013,51.39164667272127,38.44749,-93.86535,231,25,1.12,88.808,35.2,0.5,chla_ts,eutro
NLA17_MO-10015,2017,62.04191911484013,51.39164667272127,38.44749,-93.86535,231,25,1.12,88.808,35.2,0.5,ptl_ts,eutro
NLA17_MO-10015,2017,62.04191911484013,51.39164667272127,38.44749,-93.86535,231,25,1.12,88.808,35.2,0.5,sdd_ts,eutro
