SITE_ID,VISIT_NO,DENSITY_DIFF,TEMP_DIFF,AVG_TEMP,STRAT_FLAG,stratified
NLA17_CA-10055,1,0.024327341088110188,-0.09999999999999787,23.739430492996853,FALSE,mixed
NLA17_CT-10021,1,2.0364339455547906,-10.451361796098642,23.37488369992322,TRUE,stratified
NLA17_TX-10030,1,0.17015460301524854,-0.5989979959919864,28.275642193889865,FALSE,mixed
NLA17_MO-10010,1,0.09422240396747839,-0.3500000000000014,26.52010475423046,FALSE,mixed
NLA17_PA-10015,1,0.5291992445752385,-2.1700000000000017,24.02357512953368,TRUE,stratified
NLA17_MI-10027,1,0.6346410249619794,-2.5,25.216754350465397,TRUE,stratified
NLA17_RI-10010,1,1.6439842368451991,-7.325118679050572,24.94605811262535,TRUE,stratified
NLA17_RI-10010,2,1.4815447306905298,-6.899999999999995,22.716962730755828,TRUE,stratified
NLA17_DE-10003,1,0,0,27.500000000000004,FALSE,mixed
NLA17_FL-10034,1,0.15153879753052024,-0.5,30.284907709011943,FALSE,mixed
NLA17_OH-10031,1,-0.025771414983864815,0.09999999999999787,25.101463414634146,FALSE,mixed
NLA17_SD-10011,1,0,0,25.700000000000003,FALSE,mixed
NLA17_MN-10010,1,2.850327835833241,-16.151647137337775,22.72253492083348,TRUE,stratified
NLA17_MT-10059,1,0.02403346244830118,-0.09999999999999787,23.39911361804996,FALSE,mixed
NLA17_OK-10085,1,0.8587693264350946,-2.8087450980392177,31.44293862210042,TRUE,stratified
NLA17_AZ-10005,1,0.2575550774876092,-1.1889493369602206,21.585960764655677,TRUE,stratified
NLA17_DE-10006,1,1.3319430217871968,-5.272838137472281,27.034111473036553,TRUE,stratified
NLA17_AL-10005,1,0.22435373554128546,-0.8000000000000007,27.98701007838746,FALSE,mixed
NLA17_AL-10001,1,0.1421287023614468,-0.6000000000000014,23.034906473402987,FALSE,mixed
NLA17_AL-10001,2,0.3316483399611343,-1.2104095206734478,26.97678471093078,TRUE,stratified
